,title,link,image,author,discount,publisher,pubdate,isbn,description
39,가족의 사랑엔 메타버스가 없다,https://search.shopping.naver.com/book/catalog/33339417631,https://shopping-phinf.pstatic.net/main_3333941/33339417631.20220719094337.jpg,이상택^신화자,13500,위스토리,20220701,9791191907131,"가족 간의 물리적 및 심리적인 거리가 점점 멀어지고 있는 이 시대에 유치원과 초등학교를 다니는 어린손자부터  			
30대와 40대 딸, 사위, 아들, 며느리 그리고 60대의 부모님까지 삶에서 가지는 짤막한 시간에 각자의 생각을 시로 표현해			
기록한 책이 출간되었다. 4차 산업혁명과 코로나이후를 살아가는 다양한 연령의 가족이 교감하고 나누는 소박한 정을			
글을 통해서 느낄 수 있어 '가족의 사랑엔 메타버스가 없다는' 책 이름을 지었다.			
 세대를 넘어선 가족의 끈끈한 정은 공허한 가상이 아니라 떨어져 있어도 좋은 일은 함께 즐거워하고 어려움은 고르게			
나누어 이겨내는 보람을 공유할 때 행복이란 하나의 심장을 이룬다는 하모니의 평범하나 실현하기는 그리 쉽지 않은			
진리를 느끼게 하여, 이 시대를 살아가는 사람들에게 저자(이상택, 신화자) 가족이 살며시 내미는 가슴 뭉클한 선물이다.			

특징			
▶ 가족 간의 사랑을 느낄 수 있는 가족시집입니다.			
▶ 7세부터 70세까지 전연령층이 쓴 시가 포함되어 이 시대를 살아가는 다양한 연령층의 생각을 느낄 수 있습니다.			
▶ 삶에서 가족이라는 의미를 되새기고 삶의 가치를 시를 통해 공유할 수 있는 시대를 반영한 서적입니다."
40,메타버스는 환상인가?,https://search.shopping.naver.com/book/catalog/32464009942,https://shopping-phinf.pstatic.net/main_3246400/32464009942.20220527034520.jpg,위정현,24750,한경사,20220411,9788968444135,"『메타버스는 환상인가?』는 경제전망에 대해 다룬 도서이며 〈메타버스라는 유령 1〉, 〈메타버스라서 발생하는 범죄와 사회적 갈등〉, 〈메타버스라는 가상사회에서 살아가는 신인류〉 등을 수록하고 있어 전반적인 내용을 확인할 수 있다."
41,한국학강의 (메타버스 시대를 여는 지혜의 보고),https://search.shopping.naver.com/book/catalog/32441032882,https://shopping-phinf.pstatic.net/main_3244103/32441032882.20220527051147.jpg,최민자,29700,모시는사람들,20220515,9791166291029,"오늘날 전 지구적 환경, 생태, 문명(산업)적 위기의 본질이 생명의 문제에 있다고 보고, 그 인식의 대전환을 가져올 보편적 생명원리의 원형이 한국학 속에 있음을 이야기한다. 역사적으로 다양한 차원의 멸실, 말살 과정을 거쳐 그 흔적을 찾기 어려워진 한국 상고사의 원형을 복원하고 그 단편들을 이어서 거대한 생명의 역사를 조명하는 한국학의 패러다임을 재구축한다. 이로써 오늘날 전 지구적 차원의 생태 재앙과 기후변화, 생물종 다양성 감소와 대기, 토양의 지질학적 수준의 악화와 이것의 사회적 반영 내지 근인으로서의 물질적 소비의 극대화, 인구 증가와 빈곤과 실업의 악순환, 지역간·국가간·민족간·종교간 대립과 분쟁의 격화 등의 근본적인 해결책을 제시한다."
42,"미래, 메타버스와 함께?",https://search.shopping.naver.com/book/catalog/32492632381,https://shopping-phinf.pstatic.net/main_3249263/32492632381.20220527053924.jpg,이종관^김연순^김종규^김화자^박경규^오민정^유제광^이소담^이아름^차지민^최윤지,18000,성균관대학교출판부,20220214,9791155505182,"메타버스라는 새로운 경제 문화 공간이 어떤 특성을 갖고 있는지, 
이 공간에서 어떤 희망적 가능성을 발견할 수 있는지 더 나아가 
메타버스에 잠복하고 있는 위험 요소는 무엇인지 등을 살펴본 연구서

메타버스는 코로나가 인간을 급습한 이후 1년이 지난 2020년부터 급속히 세인들의 관심을 끌고 있는 주제다. 처음에는 ‘메타버스’라는 이 신기한 단어의 뜻을 소개하는 정도의 그리고 막연한 호기심을 끄는 정도였지만 이제는 단순한 호기심의 차원을 넘어서 천문학적 규모의 자본마저 급속히 빨아들이며 인간의 경제 나아가 문화의 미래로 기대를 모으고 있다.
21세기 이후, 특히 코로나 이후 모든 것이 급속도로 진행되고 있다. 메타버스와 관련 있는 기업들의 주가가 폭등하고 자본이 쏠리기 시작하면서 이제 메타버스를 향한 대이동이 급속히 진행되는 듯하다. 그런데 정녕 이 메타버스가 인간의 미래 거주지가 될 것이며 따라서 우리의 미래세대들은 메타버스로 자신의 삶을 이주시켜야 할 것인가는 의문이 남는다.
사실 인간이 자신의 삶의 공간을 어디로 결단하는가는 너무도 중요한 문제이다. 바로 그 공간의 공간성에 따라 그곳에서 삶의 방식이 결정되기 때문이다. 그것은 마치 인간이 물속으로 들어가면 물의 공간성에 따라서, 또 인간이 다른 행성에 가면 그 행성의 공간성에 따라서 그의 행동이 결정되는 것과 마찬가지이다. 이제 절실한 문제는 이 메타버스를 향한 대이동을 시작하는 와중에라도 메타버스라는 새로운 경제 문화 공간이 어떤 특성을 갖고 있는지를 잘 살펴보는 것이다. 그래야만 우리의 미래세대들은 앞으로 그들 삶의 상당 부분이 진행될 이 미래의 거주지에서 어떤 희망적 가능성을 발견할 수 있을 것이다. 그리고 그 가능성을 어떤 제도와 문화로 실현시켜야 할지를 미리 기획할 수 있을 것이다. 물론 인간이 정착하는 모든 새로운 거주지는 천국이 아니다. 메타버스도 마찬가지다. 거기에도 틀림없이 인간의 삶을 위협하는 리스크가 있을 것이다. 따라서 메타버스에 잠복하고 있는 리스크를 미리 잘 살펴보는 작업 또한 절실한 문제이다.
여기 2022년 새해를 향해 세상에 선보이는 이 책은 바로 이러한 절실한 문제 의식에 집필된 글들을 담고 있다. 메타버스는 아직 철학적으로 나아가 인문학적으로 성찰되기에는 그 모습을 분명히 드러내고 있지 않다. 하지만 메타버스가 2021년 갑자기 출현한 것은 아니다. 성균관대 하이브리드미래문화연구소는 이미 10여 년 전부터 메타버스와 관련된 중요한 문제들을 깊이 있게 탐색해왔다. 물론 현재 논의되고 있는 메타버스는 메타버스란 단어가 처음 출현했을 때와 동일한 것은 아니다. 그러나 하이브리드미래문화연구소가 그동안 성숙시켜 온 탐구력과 연구력은 메타버스가 담고 있는 가능성과 리스크를 밝혀내는 작업에 도전할 능력을 갖추고 있기에 그 도전을 실행에 옮긴다."
43,타고 갈래? 메타버스,https://search.shopping.naver.com/book/catalog/32440949062,https://shopping-phinf.pstatic.net/main_3244094/32440949062.20220527055501.jpg,소이언,12600,우리학교,20220314,9791167550446,"“미래는 메타버스를 타고 달린다”
가상 현실, 거울 세계, NFT, 디지털 트윈…
앞당겨진 미래로 출발합니다!

자고 일어나면 달라지는 세상, 더 나은 미래를 한발 앞서 준비하고자 하는 Z세대를 위한 본격 교양 시리즈 〈세상 궁금한 십대〉의 첫 번째 책 『타고 갈래? 메타버스』가 우리학교에서 출간되었다. 오늘날 전 세계적으로 생활, 정치, 경제, 금융, 예술 등 사회 모든 영역에서 주목받으며 뜨거운 이슈로 떠오르는 ‘메타버스’의 세계로 독자들을 초대한다. 

메타버스는 더 이상 SF가 아니라 우리 앞에 성큼 다가온 현실이다. 세계적인 경제 전문가와 기업가 들은 메타버스를 ‘또 하나의 다른 세계’이자 ‘완전히 새로운 미래’라 부르며, 앞다투어 메타버스 시대의 도래와 그로 인해 변화할 미래를 이야기한다. 십 대들의 일상에도 메타버스는 이미 자연스레 자리 잡고 있다. Z세대는 제페토 같은 메타버스 플랫폼에서 가상 화폐로 좋아하는 브랜드 아이템을 구매해 아바타를 꾸미고, 포트나이트의 파티로얄 같은 3D 소셜 공간에서 자신의 아바타로 춤을 추며 BTS 음악을 즐긴다. 

이 책은 이렇듯 가깝고도 낯선 메타버스의 세계를, 정보 통신 기술(ICT)의 역사를 비롯해 NFT나 거울 세계, 디지털 트윈, 실감 콘텐츠 등 메타버스와 관련한 핵심 개념을 소개하며 차근차근 풀어 헤쳐 보인다. 이 흥미진진한 안내서와 함께한다면, 메타버스라는 새로운 기회를 타고 우리가 사는 세상이 지금 어디로 어떻게 가고 있는지, 왜 그렇게 가고 있는지, 그리고 우리는 그 거대한 변화 앞에서 어떤 질문을 던지고 어떤 준비를 해야 하는지 비로소 알 수 있을 것이다."
44,메타버스 한 권으로 끝내기,https://search.shopping.naver.com/book/catalog/32436105595,https://shopping-phinf.pstatic.net/main_3243610/32436105595.20220527053633.jpg,김동욱^김병석^김은선^박인완^유정화^이지현^최금선^최백만^최신영^최주형^김진선,18000,미디어북,20220415,9791189888268,"이제 메타버스는 우리나라뿐만 아니라 전 세계를 무대로 그 영역을 넓혀가고 있는 가운데 한국메타버스연구원의 「메타버스 한 권으로 끝내기」는 이론과 실전 두 파트로 나눠 메타버스에 대한 필요성과 활용방법을 담았다.
먼저 김병석의 ‘돈이 되는 NFT’를 시작으로 김동욱의 ‘영화로 배우는 메타버스 정복기’, 최주형의 ‘메타버스 교육용 저작도구’, 이지현의 ‘메타버스 타고 변화하는 교육’, 유정화의 ‘메타버스와 마케팅’, 최백만의 ‘4차 산업혁명 시대의 메타버스와 생활문화’로 이론편을 마무리 했다.
이어 실전편에서는 김은선의 ‘이프랜드(ifland) 즐겨라!’, 최금선의 ‘나만의 제페토(Zepeto) 만들기’, 박인완의 ‘제페토 빌드잇(Build-it)으로 나만의 월드 만들기’, 최신영의 ‘게더타운(gather.town) 왕 초보 탈출하기’로 구성했다.
한 마디로 요즘 메타버스 분야 중에서도 가장 핫한 NFT를 시작으로 게더타운에 이르기까지 메타버스 이론과 실전이 총 망라 돼 있다. 특히 영화로 배우는 메타버스 정복기로 메타버스를 재밌게 풀어나가며 메타버스와 친해질 수 있는 길을 열었다.
여기에 메타버스 교육, 마케팅, 4차 산업혁명에 이르기까지 메타버스로의 보다 더 쉽고 다양한 방법으로 접근을 시도했다. 메타버스는 이제 IT 전문가들의 전유물이 아니란 증거를 이 한권의 책에서 여실히 보여주고 있다."
45,"메타버스 투자의 정석 (NFT에서 원천 IP와 플랫폼까지, 디지털 경제생태계에서 만드는 부의 새로운)",https://search.shopping.naver.com/book/catalog/32481447708,https://shopping-phinf.pstatic.net/main_3248144/32481447708.20220527054750.jpg,곽병열^유성만,15120,한스미디어,20220228,9791160077858,"막연했던 메타버스 투자에 대한
최고 전문가들의 가장 확실한 조언!
시간이 흐를수록 경쟁력과 가치가 높아지는
자신만의 메타버스 플랫폼 기술과 원천 IP를 보유한 곳은 어디인가?
가장 쉽고 빠르게, 메타버스 투자의 정수를 
이 한 권의 책으로 완벽하게 마스터한다!"
46,메타버스 경영 (부의 판도를 바꾼다),https://search.shopping.naver.com/book/catalog/32463366539,https://shopping-phinf.pstatic.net/main_3246336/32463366539.20220527040701.jpg,추선우^류성택^최진영^송민재,15070,메타팩토리,20211125,9791197643507,"부의 판도를 바꿀 디지털 신대륙의 새로운 자본주의!
당신의 기업은 어떤 전략으로 싸울 것인가!

메타버스를 둘러싼 새로운 경제 전쟁이 시작되었다. 미국이 플랫폼과 미디어 시장에서 패권을 장악하는 듯 보였지만 중국이 거대 자본을 앞세워 침공을 감행했고, 근래에는 한국이 양질의 콘텐츠를 선보이며 새로운 강자로서 주목을 받고 있다. 바야흐로 메타버스는 세계대전 규모의 경제 전쟁으로 치닫고 있다. 
《메타버스 경영》은 미국과 중국의 메타버스 기업이 시장 점령하기 위해 활용해온 전략을 세밀하게 분석하고, 한국 기업들이 메타버스 경쟁에서 살아남을 뿐 아니라 새로운 변화를 주도할 수 있도록 메타버스 대응 전략을 전달하는 책이다. 
챕터0은 ‘디지털 경제 전쟁: 부의 판도를 바꾼다’이다. 이미 시장에 출시된 미국과 한국의 메타버스 서비스를 예로 들어가며 메타버스의 본질과 3D 온라인 특성 그리고 부가가치 극대화 전략을 중점으로 다뤘다. 아직 메타버스라는 개념에 생소한 독자가 메타버스를 정확하고 더욱 깊이 이해하는 데 도움을 주는 챕터이기도 하다. 
챕터1은 ‘당신이 알고 있는 메타버스의 정의’이다. 메타버스를 단순히 게임을 위시한 온라인 서비스로 정의하는 경우가 있다. 이 챕터에서는 메타버스를 이해하기 위해 반드시 알아야 할 4가지 메타버스 유형과 소비자 일상을 극적으로 변화시킨 다양한 사례를 소개한다. 챕터1을 읽은 독자들은 ‘메타버스는 비가역적이고 필연적인 변화다’라는 저자의 메시지에 절로 고개를 끄덕이게 될 것이다. 
챕터2는 ‘메타버스의 7가지 메커니즘과 확장’이다. 앞선 챕터에서 명쾌하게 정의한 메타버스가 향후 다양한 산업 분야에 어떤 기술과 만나 어떻게 확장될 것인지 자세하게 알려준다. 엔터테인먼트는 물론이고 디지털화폐·인공지능·온라인 커뮤니케이션·네트워크 등 매우 다양한 분야에서 작동할 메타버스 메커니즘을 읽은 후에 독자들은 자신의 직업과 전공에 새로운 통찰을 얻을 수 있을 것이다. 
챕터3은 ‘메타버스 비즈니스 모델의 핵심: C-BAND’이다. 메타버스의 혁신과 새로운 기회 그리고 예측 가능한 위험 요소를 살펴보고, 기업이 메타버스를 추진하기 전에 반드시 알아야 할 ‘C-BAND(콘텐츠, 블록체인, 인공지능, 네트워크, 디스플레이&데이터)’ 전략을 상세히 설명한다. 이 챕터는 한국이 메타버스 경쟁에서 경쟁력을 확보하기 위해 반드시 알아야 할 경영 전략이기도 하다. 
챕터4는 ‘메타버스 선점을 위한 한국, 미국, 중국의 전략’이다. 미국이 선도하고 있는 메타버스 시장의 현재와 중국의 추격 전략 그리고 한국의 새로운 기회를 담았다. 미국의 전략을 파훼하기 위해 저자들은 전 세계에 영향력을 행사하고 있는 미국 빅테크 기업과 메타버스 실행 정도를 다각도에서 분석했다. 이에 더해 메타버스를 가장 잘 실행하고 있는 텐센트 그룹의 경영·투자 전략을 살펴본다. 궁극적으로는 한국 기업이 취해야 할 경영 전략 그리고 해외 기업과의 협업 전략을 제시한다. 
챕터5는 ‘메타버스 정복을 위한 STEP 3’이다. 메타버스 경쟁에서 생존하고 더 나아가 시장을 선도하기 위해 기업들이 알아야 할 3단계 경영 전략이 담겨 있다. 
메타버스는 지금까지의 그 어떤 경제 전쟁보다 더 치열할 것이며 동시에 다양한 분야에서 전개될 것이다. 기업의 생존과 소비자의 삶의 방식을 송두리째 바꿀 것이다. 더 늦기 전에 한국 기업이 메타버스를 명쾌하게 이해하고 새로운 전략을 세워야 한다. 메타버스 전략서로서 이 책이 한국 기업에 꼭 필요한 이유다."
47,메타버스에서 내리다,https://search.shopping.naver.com/book/catalog/32483780770,https://shopping-phinf.pstatic.net/main_3248378/32483780770.20220527075344.jpg,박하령,12150,마음이음,20220401,9791192183107,"선의만으로 세상은 바뀌지는 않겠지만 시작 없는 끝은 없어.

헤라의 죽음과 죽음을 처리하는 방식은 경고다. 이곳의 일을 더 이상 캐지도 알려고도 하지 말라는 경고. 감정 학교에서 벌어지는 일들은 정말 감정석화증에 걸린 아이들이 벌이는 기행일까? 이번엔 논나의 행방이 묘연하다. 헤라와 논나를 무시한 채 살 수 없는 랑은 거대한 권력에 맞서기 시작한다. 헤라와 논나처럼 아무도 돕지 않는 싸움은 실패했지만 타인에 무심했던 도하가 함께하기 시작했다. 자신의 안위만 생각했던 아이들도 하나둘 움직인다. 점차 마음의 연대를 이루며 비인간적인 시스템에 반기를 드는 아이들의 변화와 활약이 돋보이는 소설이다."
48,메타버스 시대의 전자상거래,https://search.shopping.naver.com/book/catalog/32794267658,https://shopping-phinf.pstatic.net/main_3279426/32794267658.20220623093417.jpg,노규성^김용영^박성택^박은미^이승희,27000,생능,20220613,9791186689448,"어느덧 전자상거래가 시작된 지 30여 년이 지난 것 같다. 그간 디지털 기술의 발전에 힘입어 전자상거래는 질적, 양적 측면에서 지속해서 성장해왔다. 그런데 코로나 팬데믹으로 전자상거래는 역사를 새로 쓰게 되었다. 감염을 피하기 위한 비대면 사회가 전 세계적으로 전개되면서 인류의 삶의 방식이 된 전자상거래는 거의 모든 분야로 확산되면서 폭발적인 성장을 구가하고 있다. 글로벌 증시의 시가 총액 10위권을 모두 빅테크 기업이 장악하고 있다. 팬데믹으로 사람들이 거리로 쏟아져 나와도 전자상거래는 더욱 성장할 것 같다. 빅데이터, 인공지능, 블록체인, 메타버스의 출현과 발전은 전자상거래를 더욱더 사람 중심으로 진화시킬 것이기 때문이다. 이러한 상황에서 최신의 디지털 기술 기반의 전자상거래에 관한 이론 및 실무 지식과 정보의 체계화가 요구되어 이 책을 집필하게 되었다."
49,메타버스 언박싱 (10대를 위한 메타버스 완전 정복),https://search.shopping.naver.com/book/catalog/32466685381,https://shopping-phinf.pstatic.net/main_3246668/32466685381.20220527025655.jpg,이정호,12420,글라이더,20220125,9791170410959,"가상현실, 증강현실, 혼합현실, 확장현실, 라이프로깅, 거울 세계 등
눈앞에 펼쳐진 메타버스 세상 대개봉!

코로나19로 말미암은 사회 변화는 우리 청소년의 삶을 통째로 바꾸고 있다. 학교에 가고, 공부를 하며, 친구와 어울리는 게 일상이었던 과거와 달리 코로나19 팬데믹 이후에는 일상의 기준이 바뀌어 버렸다. 학교도 친구도 온라인 세상에서 만나면서 우리 일상 속에 ‘메타버스(metaverse)’라는 신조어가 등장하기 시작했다. 
메타버스는 ‘초월’이란 뜻의 메타(meta)와 ‘현실 세계’를 뜻하는 유니버스(universe)를 합성한 단어로 현실과 가상이 혼재된 세계라고 해석할 수 있다. 예를 들면 가상현실, 증강현실 등도 메타버스의 일종이기에 이제 막 생겨난 개념은 아니다. 하지만 과거에는 이들 현실 서비스가 특정 분야에 국한되었던 것에 반해 앞으로는 사회 전반에 퍼질 것이라는 데 주목해야 한다. 
이 책은 메타버스 시대를 살아갈 Z세대에게 메타버스가 무엇인지 제대로 알려주고 차근히 대비할 수 있도록 이끌어 주는 ‘10대를 위한 메타버스 입문서’이다. 메타버스의 개념, 역사 및 현재 발전 상황, 관련 아이템, 나아가 미래 사회 예측까지 다양하고 폭넓은 주제를 다양한 사례와 이미지, 토론을 통해 다루어 아이들 스스로 흥미를 느끼게 한다."
50,"슬기로운 메타버스 교회학교 (이 시대의 땅끝, 메타버스에 복음을 전하다)",https://search.shopping.naver.com/book/catalog/32490829769,https://shopping-phinf.pstatic.net/main_3249082/32490829769.20220527034404.jpg,신형섭^신현호,10800,두란노서원,20220223,9788953141605,"교육 목회 현장에서 활용 가능한
실제적이고 효율적인 메타버스 사역 매뉴얼

메타버스의 기본 개념에서부터, 기독교 교육적 함의, 더 나아가 국내외 현장에서의 다양한 메타버스 활용 사례와 현장 매뉴얼까지, 교회에게 반드시 필요했던 교회학교 지침서!

뉴노멀 시대, 
우리 교회는 무엇을 준비하고 있는가?"
51,나도 부자가 될래요! (메타버스에서 만난 진짜 부자 학교),https://search.shopping.naver.com/book/catalog/32967059625,https://shopping-phinf.pstatic.net/main_3296705/32967059625.20220617092803.jpg,서지원,11700,푸른나무,20220616,9788992008006,"내가 부자가 되는 방법을 알려 줄까? 도연, 아주 특별한 비법을 통해 100억 부자가 되다.
도연이는 너튜브 스타가 되고 싶어요. 귀여운 강아지 동글이의 모습을 담은 브이로그로 많은 인기와 명예를 얻고 싶지요. 하지만 동영상을 찍기 위해서는 성능 좋은 카메라와 마이크 등이 필요한데 도연이에게는 그런 장비를 마련할 돈이 없어요. 일을 해야 돈을 벌고, 돈을 벌어야 부자가 되는 건데 아직 초등학교 사 학년인 도연이가 돈을 벌 수 있는 일은 딱히 없었어요. 그래서 도연이는 고민이 많았답니다.
그런데 도연이에게 웬 할아버지가 다가와 말했어요. 
“내가 부자가 되는 방법을 알려 줄까?” 
이럴 수가, 초등학생도 부자가 될 방법이 있다니…! 할아버지가 알려준 메타버스 사이트 ‘100억 부자 클럽’에 접속한 도연이는 그곳에서 100억 부자들을 만나게 되는데…."
52,프롭테크와 메타버스 NFT (부동산 기술과 메타버스 현실과 가상공간의 대체불가능한 토큰),https://search.shopping.naver.com/book/catalog/32487162822,https://shopping-phinf.pstatic.net/main_3248716/32487162822.20220527055730.jpg,김영기^이승관^김정혁^김성모^이준호^허제인^이창택^김재우^이태열^이현수^김세진,18000,브레인플랫폼,20220428,9791191436150,"‘프롭(Property) + 테크(Technology)’
부동산 시장에 불어온 가상현실의 바람!

2022년 경제계에 가장 큰 이슈는 ‘프롭테크’와 ‘메타버스’이다.
프롭테크는 부동산(Property)과 기술(Technology)의 합성어로 부동산 산업에 최첨단 IT 기술을 접목한 혁신적인 서비스를 뜻한다. 직방이나 야놀자처럼 스마트폰 앱이나 인터넷 웹 페이지를 통해 부동산 매물을 소개하고 중개하는 서비스부터 빅데이터를 이용해 부동산 공공 정보를 활용하여 부동산 가격부터 과거 거래실적 등을 한눈에 볼 수 있는 서비스를 떠올리면 이해가 될 것이다.

이 책의 저자들은 ‘프롭테크와 메타버스NFT 시대’라는 패러다임 변화에 대해 미리 준비하고 도전하려는 열정을 가지고 각자 나름대로의 미래 방향성을 이 책에 기술했다.

이 책이 프롭테크 시대, 메타버스 시대를 살아가고 있는 독자분들이 미래 인생을 설계하고 준비하는 데 마중물이 되기를 기대하며 이 책을 바친다."
53,메타버스 교육백서 1: 메타버스 교육과 만나다 (메타버스 교육과 만나다),https://search.shopping.naver.com/book/catalog/32491439509,https://shopping-phinf.pstatic.net/main_3249143/32491439509.20220527031245.jpg,김규섭^강준철^김민정^김영철^송기진,22500,지오북스,20220301,9791191346312,"1권 메타버스와 교육
메타버스란? Metaverse?
Meta + Verse
(가상) (세상)
메타버스가 무엇이길래 사람들은 열광하는가?
교육계는 메타버스 시대에 무엇을 준비해야 하는가?
메타버스와 교육에 대한 가이드라인
〈메타버스 교육백서〉"
54,메타버스 새로운 부의 탄생 (돈과 기회가 펼쳐지는 메타버스 6대 트렌드 분석),https://search.shopping.naver.com/book/catalog/32483717908,https://shopping-phinf.pstatic.net/main_3248371/32483717908.20220527043147.jpg,위자닝^최준용,15300,비즈니스맵,20220516,9788986022551,"“혁신과 창업의 기회가 눈앞에 왔다.
부의 형태도 달라지고 있다”

산업, 디지털 권리, 정체성, 조직, 문화, 금융 등
6개 분야 6대 트렌드 대해부

메타버스는 실체가 없는 허상이라고 말하는 사람들이 있다. 한때의 유행어라고 치부하는 사람들도 있다. 과연 그럴까? 주위에서 메타버스라는 용어는 많이 들리지만, 도대체 그게 무엇인지 전문가들조차 개념을 잡기 어려워하는 이때, 메타버스가 무엇인지를 체계적으로 설명하고 생생한 사례로 뒷받침하는 책이 나왔다. 

디지털 경제 전문가인 저자는 디지털 기술의 응용 분야를 연구해 블록체인 기술 응용, 디지털 금융 체계, 분산형 비즈니스 모델 등 디지털 경제의 최신 분야에서 많은 성과를 거뒀으며 큰 영향을 미쳤다. 저자는 해박한 지식과 연구의 결과를 토대로 메타버스의 과거와 현재, 미래를 아우르며 메타버스의 세계관을 구체적으로 생생하면서도 통찰력 있게 설명한다. 메타버스 시대에 산업, 디지털 권리, 조직, 정체성, 문화, 금융 등 6개 섹터에서 앞으로 달라질 6대 트렌드를 분석한다. 또한 전 세계의 최신 사례를 통해 메타버스 안에서 기술이 어떻게 융합되고 있는지, 어떤 경제 모델을 구축했는지에 관해 이야기한다. 저자의 알기 쉬운 설명을 따라가다 보면 디지털 경제와 과학기술의 발전 상황이 눈앞에 그려진다. 

머잖아 일, 공부, 놀이, 소셜 활동, 오락 등 모든 활동이 메타버스에서 이루어질 것이다. 디지털 세계와 물리 세계가 결국 하나로 합쳐진 것이 메타버스다. 종국에는 실물 경제와 디지털 경제의 융합을 이끌어 미래 디지털 경제를 이루어나갈 것이다. 거대한 변화의 물결, 메타버스는 수많은 발전과 변혁을 몰고 올 것이다. 개인이든 조직이든 메타버스 시대에 기회를 잡으려면 어떻게 해야 할까? 저자는 향후 10년간 메타버스 발전의 시나리오를 분석해 보여주는 만큼 짧은 시간 안에 메타버스를 파악할 수 있을 뿐만 아니라 미래의 기회를 포착하는 데 중요한 실마리를 얻을 수 있을 것이다."
55,세상의 중심 메타버스,https://search.shopping.naver.com/book/catalog/32441659175,https://shopping-phinf.pstatic.net/main_3244165/32441659175.20220527062738.jpg,한국메타버스연구원^권미용^김덕건^김은정^김효정^박경수^양평호^유해주^윤석열^이용민^이현아,18000,미디어북,20220112,9791189888244,"『세상의 중심 메타버스』는 제페토, 이프랜드, 게더타운, 로블록스를 시작하는 이들을 위한 메타버스 가이드가 되는 책이며 기초적이고 전반적인 내용을 확인할 수 있도록 구성했습니다."
56,"메타버스를 타다 (현실과 가상의 혼재, 메타버스의 모든 것을 해부한다!)",https://search.shopping.naver.com/book/catalog/32504369137,https://shopping-phinf.pstatic.net/main_3250436/32504369137.20220527083922.jpg,강일모^김영기^이성몽^최효근^임표^정병규^박영섭^이종섭^조용호^김영대^권영우^진상훈^이무건,16740,브레인플랫폼,20211101,9791191436105,"‘메타버스 강국’ 대한민국을 위하여!
현실과 가상이 혼재된 세계, ‘메타버스’는 더 이상 먼 미래가 아니다!

2021년 경제계에 불어닥친 가장 큰 이슈는 바로 ‘메타버스’와 ‘ESG경영’이다. 정치, 경제, 사회, 문화, 교육, 학문, 대학, 초중고, 유치원, 병원, 종교, 기업, 시장, 가족, 친구, 사랑 등 세상 거의 모든 영역에서 메타버스는 기존의 모든 질서를 허물고 새로운 시대를 열게 된다.

이 책의 저자들은 ‘메타버스 시대’라는 패러다임 변화에 대해 미리 준비하고 도전하려는 열정을 가지고 각자 나름대로의 미래 방향성을 이 책에 기술하였다. 이 책이 4차 산업혁명 시대, 메타버스 시대를 살아가고 있는 독자분들이 미래 인생을 설계하고 준비하는데 마중물이 되기를 기대한다."
57,메타버스 기술,https://search.shopping.naver.com/book/catalog/32441583699,https://shopping-phinf.pstatic.net/main_3244158/32441583699.20220527045412.jpg,강민구^서정욱^정세미^정득영^남상엽^고대화,29700,상학당,20210930,9788965872177,이 책은 메타버스 기술에 대해 다룬 도서입니다. 메타버스 기술에 대한 기초적이고 전반적인 내용을 확인할 수 있도록 구성했습니다.
